"year","month","time","ts","hdi","hwi","hhi","hdwi"
1527,8,"1527-8-15 00:00:00",1527.62,-0.935303,0,-0.935303,-0.935303
1527,9,"1527-9-15 00:00:00",1527.71,-0.020291,0.905199,0.905199,0.884908
1527,10,"1527-10-15 00:00:00",1527.79,-0.935303,0,-0.935303,-0.935303
1527,11,"1527-11-15 00:00:00",1527.88,0,1.5,1.5,1.5
1527,12,"1527-12-15 00:00:00",1527.96,-0.935303,0.599997,-0.935303,-0.335306
1528,1,"1528-1-15 00:00:00",1528.04,-0.64058,0,-0.64058,-0.64058
1528,2,"1528-2-15 00:00:00",1528.12,0,0.905199,0.905199,0.905199
1528,3,"1528-3-15 00:00:00",1528.21,-0.015052,0.599997,0.599997,0.584945
1528,4,"1528-4-15 00:00:00",1528.29,-0.020291,0,-0.020291,-0.020291
1528,5,"1528-5-15 00:00:00",1528.38,-0.020291,0,-0.020291,-0.020291
1528,6,"1528-6-15 00:00:00",1528.46,-0.020291,0,-0.020291,-0.020291
1528,7,"1528-7-15 00:00:00",1528.54,0,0.905199,0.905199,0.905199
1528,8,"1528-8-15 00:00:00",1528.62,0,1.840574,1.840574,1.840574
1528,9,"1528-9-15 00:00:00",1528.71,0,1.945726,1.945726,1.945726
1528,10,"1528-10-15 00:00:00",1528.79,0,2.48125,2.48125,2.48125
1528,11,"1528-11-15 00:00:00",1528.88,0,2.547563,2.547563,2.547563
1528,12,"1528-12-15 00:00:00",1528.96,-0.015052,2.291056,2.291056,2.276004
1529,1,"1529-1-15 00:00:00",1529.04,-0.020291,2.093663,2.093663,2.073372
1529,2,"1529-2-15 00:00:00",1529.12,-0.020291,0,-0.020291,-0.020291
1529,3,"1529-3-15 00:00:00",1529.21,0,2.06958,2.06958,2.06958
1529,4,"1529-4-15 00:00:00",1529.29,-0.935303,0,-0.935303,-0.935303
1529,5,"1529-5-15 00:00:00",1529.38,-0.020291,0.905199,0.905199,0.884908
1529,6,"1529-6-15 00:00:00",1529.46,0,1.840574,1.840574,1.840574
1529,7,"1529-7-15 00:00:00",1529.54,0,1.945726,1.945726,1.945726
1529,8,"1529-8-15 00:00:00",1529.62,0,2.899351,2.899351,2.899351
1529,9,"1529-9-15 00:00:00",1529.71,-0.015052,2.547563,2.547563,2.532511
1529,10,"1529-10-15 00:00:00",1529.79,0,2.623004,2.623004,2.623004
1529,11,"1529-11-15 00:00:00",1529.88,0,2.701799,2.701799,2.701799
1529,12,"1529-12-15 00:00:00",1529.96,0,2.781301,2.781301,2.781301
1530,1,"1530-1-15 00:00:00",1530.04,-0.015052,2.596674,2.596674,2.581622
1530,2,"1530-2-15 00:00:00",1530.12,-0.020291,2.441495,2.441495,2.421204
1530,3,"1530-3-15 00:00:00",1530.21,-1.5,0,-1.5,-1.5
1530,4,"1530-4-15 00:00:00",1530.29,-0.64058,0.905199,0.905199,0.264619
1530,5,"1530-5-15 00:00:00",1530.38,-0.015052,0.599997,0.599997,0.584945
1530,6,"1530-6-15 00:00:00",1530.46,-0.020291,0,-0.020291,-0.020291
1530,7,"1530-7-15 00:00:00",1530.54,-0.020291,0,-0.020291,-0.020291
1530,8,"1530-8-15 00:00:00",1530.62,0,1.5,1.5,1.5
1530,9,"1530-9-15 00:00:00",1530.71,-0.015052,1.220285,1.220285,1.205233
1530,10,"1530-10-15 00:00:00",1530.79,0,1.945726,1.945726,1.945726
1530,11,"1530-11-15 00:00:00",1530.88,-0.015052,1.645049,1.645049,1.629997
1530,12,"1530-12-15 00:00:00",1530.96,0,0.905199,0.905199,0.905199
1531,1,"1531-1-15 00:00:00",1531.04,-1.5,0,-1.5,-1.5
1531,2,"1531-2-15 00:00:00",1531.12,-1.260868,0,-1.260868,-1.260868
1531,3,"1531-3-15 00:00:00",1531.21,0,1.5,1.5,1.5
1531,4,"1531-4-15 00:00:00",1531.29,0,2,2,2
1531,5,"1531-5-15 00:00:00",1531.38,0,2.06315,2.06315,2.06315
1531,6,"1531-6-15 00:00:00",1531.46,0,2.48125,2.48125,2.48125
1531,7,"1531-7-15 00:00:00",1531.54,-0.935303,0,-0.935303,-0.935303
1531,8,"1531-8-15 00:00:00",1531.62,-0.64058,0,-0.64058,-0.64058
1531,9,"1531-9-15 00:00:00",1531.71,-0.935303,0,-0.935303,-0.935303
1531,10,"1531-10-15 00:00:00",1531.79,-0.64058,0,-0.64058,-0.64058
1531,11,"1531-11-15 00:00:00",1531.88,-0.020291,0,-0.020291,-0.020291
1531,12,"1531-12-15 00:00:00",1531.96,0,1.5,1.5,1.5
1532,1,"1532-1-15 00:00:00",1532.04,0,2,2,2
1532,2,"1532-2-15 00:00:00",1532.12,-0.015052,1.945726,1.945726,1.930674
1532,3,"1532-3-15 00:00:00",1532.21,-0.020291,1.645049,1.645049,1.624758
1532,4,"1532-4-15 00:00:00",1532.29,-0.020291,0,-0.020291,-0.020291
1532,5,"1532-5-15 00:00:00",1532.38,-0.020291,0,-0.020291,-0.020291
1532,6,"1532-6-15 00:00:00",1532.46,-0.020291,0,-0.020291,-0.020291
1532,7,"1532-7-15 00:00:00",1532.54,-1.5,0,-1.5,-1.5
1532,8,"1532-8-15 00:00:00",1532.62,-2.117858,0,-2.117858,-2.117858
1532,9,"1532-9-15 00:00:00",1532.71,-2.117858,0,-2.117858,-2.117858
1532,10,"1532-10-15 00:00:00",1532.79,-2.117858,0,-2.117858,-2.117858
1532,11,"1532-11-15 00:00:00",1532.88,0,0.905199,0.905199,0.905199
1532,12,"1532-12-15 00:00:00",1532.96,0,1.840574,1.840574,1.840574
1533,1,"1533-1-15 00:00:00",1533.04,0,1.945726,1.945726,1.945726
1533,2,"1533-2-15 00:00:00",1533.12,0,2.48125,2.48125,2.48125
1533,3,"1533-3-15 00:00:00",1533.21,-0.015052,2.179323,2.179323,2.164271
1533,4,"1533-4-15 00:00:00",1533.29,0,2.291056,2.291056,2.291056
1533,5,"1533-5-15 00:00:00",1533.38,-0.015052,2.093663,2.093663,2.078611
1533,6,"1533-6-15 00:00:00",1533.46,-0.020291,0,-0.020291,-0.020291
1533,7,"1533-7-15 00:00:00",1533.54,-0.020291,0,-0.020291,-0.020291
1533,8,"1533-8-15 00:00:00",1533.62,-0.020291,0,-0.020291,-0.020291
1533,9,"1533-9-15 00:00:00",1533.71,-0.020291,0,-0.020291,-0.020291
1533,10,"1533-10-15 00:00:00",1533.79,-0.020291,0,-0.020291,-0.020291
1533,11,"1533-11-15 00:00:00",1533.88,0,0.905199,0.905199,0.905199
1533,12,"1533-12-15 00:00:00",1533.96,0,1.220285,1.220285,1.220285
1534,1,"1534-1-15 00:00:00",1534.04,0,1.945726,1.945726,1.945726
1534,2,"1534-2-15 00:00:00",1534.12,0,2.06315,2.06315,2.06315
1534,3,"1534-3-15 00:00:00",1534.21,-0.015052,1.645049,1.645049,1.629997
1534,4,"1534-4-15 00:00:00",1534.29,0,1.645049,1.645049,1.645049
1534,5,"1534-5-15 00:00:00",1534.38,-1.5,0,-1.5,-1.5
1534,6,"1534-6-15 00:00:00",1534.46,-1.881156,0,-1.881156,-1.881156
1534,7,"1534-7-15 00:00:00",1534.54,-2.117858,0,-2.117858,-2.117858
1534,8,"1534-8-15 00:00:00",1534.62,-3,0,-3,-3
1534,9,"1534-9-15 00:00:00",1534.71,-2.976033,0.905199,-2.976033,-2.070834
1534,10,"1534-10-15 00:00:00",1534.79,-2.688157,0.599997,-2.688157,-2.08816
1534,11,"1534-11-15 00:00:00",1534.88,-2.467359,0,-2.467359,-2.467359
1534,12,"1534-12-15 00:00:00",1534.96,-2.291418,0,-2.291418,-2.291418
1535,1,"1535-1-15 00:00:00",1535.04,-2.147171,0,-2.147171,-2.147171
1535,2,"1535-2-15 00:00:00",1535.12,0,0.905199,0.905199,0.905199
1535,3,"1535-3-15 00:00:00",1535.21,0,1.840574,1.840574,1.840574
1535,4,"1535-4-15 00:00:00",1535.29,0,2.06315,2.06315,2.06315
1535,5,"1535-5-15 00:00:00",1535.38,0,2.899351,2.899351,2.899351
1535,6,"1535-6-15 00:00:00",1535.46,-0.935303,2.179323,2.179323,1.24402
1535,7,"1535-7-15 00:00:00",1535.54,-0.64058,0,-0.64058,-0.64058
1535,8,"1535-8-15 00:00:00",1535.62,0,2.397731,2.397731,2.397731
1535,9,"1535-9-15 00:00:00",1535.71,-0.015052,2.217666,2.217666,2.202614
1535,10,"1535-10-15 00:00:00",1535.79,-0.020291,2.06958,2.06958,2.049289
1535,11,"1535-11-15 00:00:00",1535.88,0,2.441495,2.441495,2.441495
1535,12,"1535-12-15 00:00:00",1535.96,-0.015052,2.193285,2.193285,2.178233
1536,1,"1536-1-15 00:00:00",1536.04,-0.020291,0,-0.020291,-0.020291
1536,2,"1536-2-15 00:00:00",1536.12,-0.935303,0,-0.935303,-0.935303
1536,3,"1536-3-15 00:00:00",1536.21,-0.64058,0,-0.64058,-0.64058
1536,4,"1536-4-15 00:00:00",1536.29,-0.935303,0,-0.935303,-0.935303
1536,5,"1536-5-15 00:00:00",1536.38,-1.881156,0,-1.881156,-1.881156
1536,6,"1536-6-15 00:00:00",1536.46,-2.239553,0,-2.239553,-2.239553
1536,7,"1536-7-15 00:00:00",1536.54,-2.95406,0,-2.95406,-2.95406
1536,8,"1536-8-15 00:00:00",1536.62,-3,0,-3,-3
1536,9,"1536-9-15 00:00:00",1536.71,-3.267318,0,-3.267318,-3.267318
1536,10,"1536-10-15 00:00:00",1536.79,-3.515527,0,-3.515527,-3.515527
1536,11,"1536-11-15 00:00:00",1536.88,-3.515527,0,-3.515527,-3.515527
1536,12,"1536-12-15 00:00:00",1536.96,-3.33377,0,-3.33377,-3.33377
1537,1,"1537-1-15 00:00:00",1537.04,-3.267318,0,-3.267318,-3.267318
1537,2,"1537-2-15 00:00:00",1537.12,-2.7709,0.905199,-2.7709,-1.865701
1537,3,"1537-3-15 00:00:00",1537.21,-2.026272,1.220285,-2.026272,-0.805987
1537,4,"1537-4-15 00:00:00",1537.29,0,1.220285,1.220285,1.220285
1537,5,"1537-5-15 00:00:00",1537.38,0,2.06315,2.06315,2.06315
1537,6,"1537-6-15 00:00:00",1537.46,0,2.915802,2.915802,2.915802
1537,7,"1537-7-15 00:00:00",1537.54,0,3,3,3
1537,8,"1537-8-15 00:00:00",1537.62,0,3,3,3
1537,9,"1537-9-15 00:00:00",1537.71,0,3,3,3
1537,10,"1537-10-15 00:00:00",1537.79,-0.015052,3,3,2.984948
1537,11,"1537-11-15 00:00:00",1537.88,-0.935303,2.689704,2.689704,1.754401
1537,12,"1537-12-15 00:00:00",1537.96,-1.260868,2.193285,2.193285,0.932417
1538,1,"1538-1-15 00:00:00",1538.04,-1.501583,0,-1.501583,-1.501583
1538,2,"1538-2-15 00:00:00",1538.12,-0.64058,0,-0.64058,-0.64058
1538,3,"1538-3-15 00:00:00",1538.21,-0.935303,0,-0.935303,-0.935303
1538,4,"1538-4-15 00:00:00",1538.29,-0.020291,0.905199,0.905199,0.884908
1538,5,"1538-5-15 00:00:00",1538.38,0,1.220285,1.220285,1.220285
1538,6,"1538-6-15 00:00:00",1538.46,0,1.220285,1.220285,1.220285
1538,7,"1538-7-15 00:00:00",1538.54,-1.5,0,-1.5,-1.5
1538,8,"1538-8-15 00:00:00",1538.62,-2,0,-2,-2
1538,9,"1538-9-15 00:00:00",1538.71,-1.994056,0,-1.994056,-1.994056
1538,10,"1538-10-15 00:00:00",1538.79,-1.699757,0,-1.699757,-1.699757
1538,11,"1538-11-15 00:00:00",1538.88,0,0.905199,0.905199,0.905199
1538,12,"1538-12-15 00:00:00",1538.96,0,1.840574,1.840574,1.840574
1539,1,"1539-1-15 00:00:00",1539.04,0,1.945726,1.945726,1.945726
1539,2,"1539-2-15 00:00:00",1539.12,-0.015052,1.645049,1.645049,1.629997
1539,3,"1539-3-15 00:00:00",1539.21,0,1.645049,1.645049,1.645049
1539,4,"1539-4-15 00:00:00",1539.29,0,1.220285,1.220285,1.220285
1539,5,"1539-5-15 00:00:00",1539.38,0,2.701799,2.701799,2.701799
1539,6,"1539-6-15 00:00:00",1539.46,0,2.781301,2.781301,2.781301
1539,7,"1539-7-15 00:00:00",1539.54,0,2.860221,2.860221,2.860221
1539,8,"1539-8-15 00:00:00",1539.62,0,3.186122,3.186122,3.186122
1539,9,"1539-9-15 00:00:00",1539.71,0,3.484275,3.484275,3.484275
1539,10,"1539-10-15 00:00:00",1539.79,0,3.983526,3.983526,3.983526
1539,11,"1539-11-15 00:00:00",1539.88,0,4,4,4
1539,12,"1539-12-15 00:00:00",1539.96,0,4,4,4
1540,1,"1540-1-15 00:00:00",1540.04,0,4,4,4
1540,2,"1540-2-15 00:00:00",1540.12,-0.935303,4,4,3.064697
1540,3,"1540-3-15 00:00:00",1540.21,-1.881156,3.75978,3.75978,1.878624
1540,4,"1540-4-15 00:00:00",1540.29,-2,3.088539,3.088539,1.088539
1540,5,"1540-5-15 00:00:00",1540.38,-3,0,-3,-3
1540,6,"1540-6-15 00:00:00",1540.46,-3,0,-3,-3
1540,7,"1540-7-15 00:00:00",1540.54,-3,0,-3,-3
1540,8,"1540-8-15 00:00:00",1540.62,-3,0,-3,-3
1540,9,"1540-9-15 00:00:00",1540.71,-3.267318,0,-3.267318,-3.267318
1540,10,"1540-10-15 00:00:00",1540.79,-4,0,-4,-4
1540,11,"1540-11-15 00:00:00",1540.88,-4,0.905199,-4,-3.094801
1540,12,"1540-12-15 00:00:00",1540.96,-4,1.220285,-4,-2.779715
1541,1,"1541-1-15 00:00:00",1541.04,-3.623865,1.220285,-3.623865,-2.40358
1541,2,"1541-2-15 00:00:00",1541.12,-3.400118,0.599997,-3.400118,-2.800121
1541,3,"1541-3-15 00:00:00",1541.21,-2.026272,0,-2.026272,-2.026272
1541,4,"1541-4-15 00:00:00",1541.29,-0.020291,0,-0.020291,-0.020291
1541,5,"1541-5-15 00:00:00",1541.38,-1.5,0,-1.5,-1.5
1541,6,"1541-6-15 00:00:00",1541.46,-2,0,-2,-2
1541,7,"1541-7-15 00:00:00",1541.54,-1.994056,0,-1.994056,-1.994056
1541,8,"1541-8-15 00:00:00",1541.62,0,1.5,1.5,1.5
1541,9,"1541-9-15 00:00:00",1541.71,0,1.840574,1.840574,1.840574
1541,10,"1541-10-15 00:00:00",1541.79,0,1.945726,1.945726,1.945726
1541,11,"1541-11-15 00:00:00",1541.88,-0.015052,1.645049,1.645049,1.629997
1541,12,"1541-12-15 00:00:00",1541.96,0,0.905199,0.905199,0.905199
1542,1,"1542-1-15 00:00:00",1542.04,0,1.220285,1.220285,1.220285
1542,2,"1542-2-15 00:00:00",1542.12,0,2.093663,2.093663,2.093663
1542,3,"1542-3-15 00:00:00",1542.21,0,2.499484,2.499484,2.499484
1542,4,"1542-4-15 00:00:00",1542.29,0,2.596674,2.596674,2.596674
1542,5,"1542-5-15 00:00:00",1542.38,0,2.689704,2.689704,2.689704
1542,6,"1542-6-15 00:00:00",1542.46,0,3.014065,3.014065,3.014065
1542,7,"1542-7-15 00:00:00",1542.54,0,3.312286,3.312286,3.312286
1542,8,"1542-8-15 00:00:00",1542.62,0,3.088539,3.088539,3.088539
1542,9,"1542-9-15 00:00:00",1542.71,-0.015052,2.937913,2.937913,2.922861
1542,10,"1542-10-15 00:00:00",1542.79,-0.020291,2.689704,2.689704,2.669413
1542,11,"1542-11-15 00:00:00",1542.88,-0.020291,2.441495,2.441495,2.421204
1542,12,"1542-12-15 00:00:00",1542.96,0,2.441495,2.441495,2.441495
1543,1,"1543-1-15 00:00:00",1543.04,0,2.441495,2.441495,2.441495
1543,2,"1543-2-15 00:00:00",1543.12,0,2.441495,2.441495,2.441495
1543,3,"1543-3-15 00:00:00",1543.21,0,2.441495,2.441495,2.441495
1543,4,"1543-4-15 00:00:00",1543.29,-0.015052,1.645049,1.645049,1.629997
1543,5,"1543-5-15 00:00:00",1543.38,-0.020291,0,-0.020291,-0.020291
1543,6,"1543-6-15 00:00:00",1543.46,-0.020291,0,-0.020291,-0.020291
1543,7,"1543-7-15 00:00:00",1543.54,-0.020291,0,-0.020291,-0.020291
1543,8,"1543-8-15 00:00:00",1543.62,0,1.5,1.5,1.5
1543,9,"1543-9-15 00:00:00",1543.71,-0.015052,1.220285,1.220285,1.205233
1543,10,"1543-10-15 00:00:00",1543.79,-0.935303,0,-0.935303,-0.935303
1543,11,"1543-11-15 00:00:00",1543.88,-1.260868,0,-1.260868,-1.260868
1543,12,"1543-12-15 00:00:00",1543.96,-0.020291,0.905199,0.905199,0.884908
1544,1,"1544-1-15 00:00:00",1544.04,-0.015052,0.599997,0.599997,0.584945
1544,2,"1544-2-15 00:00:00",1544.12,-0.020291,0,-0.020291,-0.020291
1544,3,"1544-3-15 00:00:00",1544.21,0,0.905199,0.905199,0.905199
1544,4,"1544-4-15 00:00:00",1544.29,-0.015052,0.599997,0.599997,0.584945
1544,5,"1544-5-15 00:00:00",1544.38,-0.020291,0,-0.020291,-0.020291
1544,6,"1544-6-15 00:00:00",1544.46,0,0.905199,0.905199,0.905199
1544,7,"1544-7-15 00:00:00",1544.54,0,1.840574,1.840574,1.840574
1544,8,"1544-8-15 00:00:00",1544.62,0,1.945726,1.945726,1.945726
1544,9,"1544-9-15 00:00:00",1544.71,-0.015052,1.645049,1.645049,1.629997
1544,10,"1544-10-15 00:00:00",1544.79,-0.020291,0,-0.020291,-0.020291
1544,11,"1544-11-15 00:00:00",1544.88,-0.020291,0,-0.020291,-0.020291
1544,12,"1544-12-15 00:00:00",1544.96,-0.020291,0,-0.020291,-0.020291
1545,1,"1545-1-15 00:00:00",1545.04,0,0.905199,0.905199,0.905199
1545,2,"1545-2-15 00:00:00",1545.12,0,1.220285,1.220285,1.220285
1545,3,"1545-3-15 00:00:00",1545.21,0,1.220285,1.220285,1.220285
1545,4,"1545-4-15 00:00:00",1545.29,-0.015052,0.599997,0.599997,0.584945
1545,5,"1545-5-15 00:00:00",1545.38,-0.935303,0,-0.935303,-0.935303
1545,6,"1545-6-15 00:00:00",1545.46,-1.881156,0,-1.881156,-1.881156
1545,7,"1545-7-15 00:00:00",1545.54,-1.994056,0,-1.994056,-1.994056
1545,8,"1545-8-15 00:00:00",1545.62,-2.117858,0,-2.117858,-2.117858
1545,9,"1545-9-15 00:00:00",1545.71,-2.239553,0,-2.239553,-2.239553
1545,10,"1545-10-15 00:00:00",1545.79,-2.024262,0,-2.024262,-2.024262
1545,11,"1545-11-15 00:00:00",1545.88,-0.020291,0,-0.020291,-0.020291
1545,12,"1545-12-15 00:00:00",1545.96,-0.020291,0,-0.020291,-0.020291
1546,1,"1546-1-15 00:00:00",1546.04,-2.147171,0,-2.147171,-2.147171
1546,2,"1546-2-15 00:00:00",1546.12,-2.274481,0,-2.274481,-2.274481
1546,3,"1546-3-15 00:00:00",1546.21,-2.026272,0,-2.026272,-2.026272
1546,4,"1546-4-15 00:00:00",1546.29,-0.020291,0,-0.020291,-0.020291
1546,5,"1546-5-15 00:00:00",1546.38,0,0.905199,0.905199,0.905199
1546,6,"1546-6-15 00:00:00",1546.46,-0.015052,0.599997,0.599997,0.584945
1546,7,"1546-7-15 00:00:00",1546.54,-0.935303,0,-0.935303,-0.935303
1546,8,"1546-8-15 00:00:00",1546.62,-1.260868,0,-1.260868,-1.260868
1546,9,"1546-9-15 00:00:00",1546.71,-0.64058,0,-0.64058,-0.64058
1546,10,"1546-10-15 00:00:00",1546.79,-0.020291,0,-0.020291,-0.020291
1546,11,"1546-11-15 00:00:00",1546.88,-0.020291,0,-0.020291,-0.020291
1546,12,"1546-12-15 00:00:00",1546.96,-0.020291,0,-0.020291,-0.020291
1547,1,"1547-1-15 00:00:00",1547.04,-0.020291,0,-0.020291,-0.020291
1547,2,"1547-2-15 00:00:00",1547.12,-0.935303,0,-0.935303,-0.935303
1547,3,"1547-3-15 00:00:00",1547.21,-1.260868,0,-1.260868,-1.260868
1547,4,"1547-4-15 00:00:00",1547.29,-1.501583,0,-1.501583,-1.501583
1547,5,"1547-5-15 00:00:00",1547.38,-0.64058,0,-0.64058,-0.64058
1547,6,"1547-6-15 00:00:00",1547.46,-0.020291,0,-0.020291,-0.020291
1547,7,"1547-7-15 00:00:00",1547.54,-1.5,0,-1.5,-1.5
1547,8,"1547-8-15 00:00:00",1547.62,-2.163291,0,-2.163291,-2.163291
1547,9,"1547-9-15 00:00:00",1547.71,-2.0096,0,-2.0096,-2.0096
1547,10,"1547-10-15 00:00:00",1547.79,-1.699757,0,-1.699757,-1.699757
1547,11,"1547-11-15 00:00:00",1547.88,-0.020291,0,-0.020291,-0.020291
1547,12,"1547-12-15 00:00:00",1547.96,-0.020291,0,-0.020291,-0.020291
1548,1,"1548-1-15 00:00:00",1548.04,0,0.905199,0.905199,0.905199
1548,2,"1548-2-15 00:00:00",1548.12,-0.935303,0,-0.935303,-0.935303
1548,3,"1548-3-15 00:00:00",1548.21,-0.64058,0,-0.64058,-0.64058
1548,4,"1548-4-15 00:00:00",1548.29,0,0.905199,0.905199,0.905199
1548,5,"1548-5-15 00:00:00",1548.38,0,1.220285,1.220285,1.220285
1548,6,"1548-6-15 00:00:00",1548.46,0,1.220285,1.220285,1.220285
1548,7,"1548-7-15 00:00:00",1548.54,0,1.645049,1.645049,1.645049
1548,8,"1548-8-15 00:00:00",1548.62,-0.015052,0.599997,0.599997,0.584945
1548,9,"1548-9-15 00:00:00",1548.71,-0.020291,0,-0.020291,-0.020291
1548,10,"1548-10-15 00:00:00",1548.79,0,0.905199,0.905199,0.905199
1548,11,"1548-11-15 00:00:00",1548.88,0,1.840574,1.840574,1.840574
1548,12,"1548-12-15 00:00:00",1548.96,0,2.06958,2.06958,2.06958
1549,1,"1549-1-15 00:00:00",1549.04,-0.015052,1.645049,1.645049,1.629997
1549,2,"1549-2-15 00:00:00",1549.12,-0.020291,0,-0.020291,-0.020291
1549,3,"1549-3-15 00:00:00",1549.21,-0.020291,0,-0.020291,-0.020291
1549,4,"1549-4-15 00:00:00",1549.29,0,0.905199,0.905199,0.905199
1549,5,"1549-5-15 00:00:00",1549.38,-0.015052,0.599997,0.599997,0.584945
1549,6,"1549-6-15 00:00:00",1549.46,0,1.5,1.5,1.5
1549,7,"1549-7-15 00:00:00",1549.54,-0.935303,0.599997,-0.935303,-0.335306
1549,8,"1549-8-15 00:00:00",1549.62,-0.64058,0,-0.64058,-0.64058
1549,9,"1549-9-15 00:00:00",1549.71,-0.935303,0,-0.935303,-0.935303
1549,10,"1549-10-15 00:00:00",1549.79,-0.64058,0,-0.64058,-0.64058
1549,11,"1549-11-15 00:00:00",1549.88,0,1.5,1.5,1.5
1549,12,"1549-12-15 00:00:00",1549.96,0,2,2,2
1550,1,"1550-1-15 00:00:00",1550.04,-0.015052,1.945726,1.945726,1.930674
1550,2,"1550-2-15 00:00:00",1550.12,-0.020291,1.645049,1.645049,1.624758
1550,3,"1550-3-15 00:00:00",1550.21,-0.020291,0,-0.020291,-0.020291
1550,4,"1550-4-15 00:00:00",1550.29,0,0.905199,0.905199,0.905199
1550,5,"1550-5-15 00:00:00",1550.38,0,1.220285,1.220285,1.220285
1550,6,"1550-6-15 00:00:00",1550.46,-0.015052,0.599997,0.599997,0.584945
1550,7,"1550-7-15 00:00:00",1550.54,0,0.905199,0.905199,0.905199
1550,8,"1550-8-15 00:00:00",1550.62,-0.015052,0.599997,0.599997,0.584945
1550,9,"1550-9-15 00:00:00",1550.71,-0.020291,0,-0.020291,-0.020291
1550,10,"1550-10-15 00:00:00",1550.79,0,0.905199,0.905199,0.905199
1550,11,"1550-11-15 00:00:00",1550.88,0,1.220285,1.220285,1.220285
1550,12,"1550-12-15 00:00:00",1550.96,-0.015052,0.599997,0.599997,0.584945
1551,1,"1551-1-15 00:00:00",1551.04,0,1.645049,1.645049,1.645049
1551,2,"1551-2-15 00:00:00",1551.12,-0.015052,1.220285,1.220285,1.205233
1551,3,"1551-3-15 00:00:00",1551.21,0,0.905199,0.905199,0.905199
1551,4,"1551-4-15 00:00:00",1551.29,-0.015052,0.599997,0.599997,0.584945
1551,5,"1551-5-15 00:00:00",1551.38,0,1.5,1.5,1.5
1551,6,"1551-6-15 00:00:00",1551.46,-0.015052,1.220285,1.220285,1.205233
1551,7,"1551-7-15 00:00:00",1551.54,-0.020291,0,-0.020291,-0.020291
1551,8,"1551-8-15 00:00:00",1551.62,0,0.905199,0.905199,0.905199
1551,9,"1551-9-15 00:00:00",1551.71,-0.015052,0.599997,0.599997,0.584945
1551,10,"1551-10-15 00:00:00",1551.79,-0.020291,0,-0.020291,-0.020291
1551,11,"1551-11-15 00:00:00",1551.88,0,0.905199,0.905199,0.905199
1551,12,"1551-12-15 00:00:00",1551.96,-0.015052,0.599997,0.599997,0.584945
1552,1,"1552-1-15 00:00:00",1552.04,0,1.5,1.5,1.5
1552,2,"1552-2-15 00:00:00",1552.12,0,1.840574,1.840574,1.840574
1552,3,"1552-3-15 00:00:00",1552.21,-0.015052,0.599997,0.599997,0.584945
1552,4,"1552-4-15 00:00:00",1552.29,-0.020291,0,-0.020291,-0.020291
1552,5,"1552-5-15 00:00:00",1552.38,-0.020291,0,-0.020291,-0.020291
1552,6,"1552-6-15 00:00:00",1552.46,0,0.905199,0.905199,0.905199
1552,7,"1552-7-15 00:00:00",1552.54,0,2.093663,2.093663,2.093663
1552,8,"1552-8-15 00:00:00",1552.62,0,2.499484,2.499484,2.499484
1552,9,"1552-9-15 00:00:00",1552.71,-0.015052,2.48125,2.48125,2.466198
1552,10,"1552-10-15 00:00:00",1552.79,0,2.547563,2.547563,2.547563
1552,11,"1552-11-15 00:00:00",1552.88,0,2.623004,2.623004,2.623004
1552,12,"1552-12-15 00:00:00",1552.96,-0.935303,2.093663,2.093663,1.15836
1553,1,"1553-1-15 00:00:00",1553.04,-0.020291,2.217666,2.217666,2.197375
1553,2,"1553-2-15 00:00:00",1553.12,-0.015052,2.06958,2.06958,2.054528
1553,3,"1553-3-15 00:00:00",1553.21,0,2.193285,2.193285,2.193285
1553,4,"1553-4-15 00:00:00",1553.29,0,2.193285,2.193285,2.193285
1553,5,"1553-5-15 00:00:00",1553.38,0,1.220285,1.220285,1.220285
1553,6,"1553-6-15 00:00:00",1553.46,-0.015052,0.599997,0.599997,0.584945
1553,7,"1553-7-15 00:00:00",1553.54,-0.935303,0,-0.935303,-0.935303
1553,8,"1553-8-15 00:00:00",1553.62,-0.64058,0,-0.64058,-0.64058
1553,9,"1553-9-15 00:00:00",1553.71,-0.935303,0,-0.935303,-0.935303
1553,10,"1553-10-15 00:00:00",1553.79,-0.64058,0,-0.64058,-0.64058
1553,11,"1553-11-15 00:00:00",1553.88,0,0.905199,0.905199,0.905199
1553,12,"1553-12-15 00:00:00",1553.96,0,1.220285,1.220285,1.220285
1554,1,"1554-1-15 00:00:00",1554.04,-0.935303,0,-0.935303,-0.935303
1554,2,"1554-2-15 00:00:00",1554.12,-0.64058,0,-0.64058,-0.64058
1554,3,"1554-3-15 00:00:00",1554.21,-0.935303,0,-0.935303,-0.935303
1554,4,"1554-4-15 00:00:00",1554.29,-1.881156,0,-1.881156,-1.881156
1554,5,"1554-5-15 00:00:00",1554.38,-2.239553,0,-2.239553,-2.239553
1554,6,"1554-6-15 00:00:00",1554.46,-2.95406,0,-2.95406,-2.95406
1554,7,"1554-7-15 00:00:00",1554.54,-2.607793,0,-2.607793,-2.607793
1554,8,"1554-8-15 00:00:00",1554.62,-3,0,-3,-3
1554,9,"1554-9-15 00:00:00",1554.71,-2.467359,0.905199,-2.467359,-1.56216
1554,10,"1554-10-15 00:00:00",1554.79,-2.026272,1.220285,-2.026272,-0.805987
1554,11,"1554-11-15 00:00:00",1554.88,0,1.220285,1.220285,1.220285
1554,12,"1554-12-15 00:00:00",1554.96,-0.015052,0.599997,0.599997,0.584945
