"year","month","time","ts","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1887,1,"1887-1-15 00:00:00",1887.04,-2.632307,-0.114016,-0.172107,-0.298647,-0.503723,-0.746857,-0.656443,-0.474813,-0.449223,-0.639479,-0.601738,-0.98211
1887,2,"1887-2-15 00:00:00",1887.12,-1.646032,-2.901324,-0.980226,-0.903457,-0.931548,-1.057931,-1.238272,-1.122454,-0.925038,-0.87647,-1.035665,-0.98211
1887,3,"1887-3-15 00:00:00",1887.21,0.017191,-1.104587,-2.302379,-0.826386,-0.790293,-0.83478,-0.964608,-1.143641,-1.045747,-0.867275,-0.826404,-0.98211
1887,4,"1887-4-15 00:00:00",1887.29,-0.784897,-0.520614,-1.304188,-2.320562,-1.047788,-1.001139,-1.029498,-1.139847,-1.299746,-1.201805,-1.026949,-0.98211
1887,5,"1887-5-15 00:00:00",1887.38,1.942997,0.785357,0.635032,-0.216483,-1.259297,-0.234091,-0.265267,-0.349332,-0.499801,-0.690505,-0.632386,-0.495283
1887,6,"1887-6-15 00:00:00",1887.46,-0.731138,0.821813,0.230696,0.204256,-0.487753,-1.404896,-0.460449,-0.474158,-0.540472,-0.672362,-0.845346,-0.783966
1887,7,"1887-7-15 00:00:00",1887.54,-1.976419,-1.836109,-0.413106,-0.71256,-0.621832,-1.16457,-1.952898,-1.043625,-1.020879,-1.053413,-1.153035,-1.29622
1887,8,"1887-8-15 00:00:00",1887.62,-1.962147,-2.670909,-2.523129,-1.25395,-1.425099,-1.280399,-1.727662,-2.424029,-1.549809,-1.502351,-1.510546,-1.585721
1887,9,"1887-9-15 00:00:00",1887.71,-0.731227,-1.826492,-2.523177,-2.483766,-1.403318,-1.554629,-1.420204,-1.831154,-2.482689,-1.662199,-1.614995,-1.62036
1887,10,"1887-10-15 00:00:00",1887.79,-0.192562,-0.626461,-1.559326,-2.236087,-2.269983,-1.33759,-1.4907,-1.377871,-1.770419,-2.393354,-1.625995,-1.585991
1887,11,"1887-11-15 00:00:00",1887.88,-0.270203,-0.31382,-0.645136,-1.451437,-2.082923,-2.148535,-1.317715,-1.467498,-1.368753,-1.743285,-2.339383,-1.61576
1887,12,"1887-12-15 00:00:00",1887.96,0.480384,0.142533,0.00952,-0.328172,-1.08589,-1.704618,-1.809288,-1.072905,-1.233527,-1.158079,-1.527296,-2.108694
1888,1,"1888-1-15 00:00:00",1888.04,-1.623156,-0.774963,-0.763457,-0.73835,-0.948319,-1.575178,-2.109088,-2.185054,-1.478252,-1.609515,-1.521327,-1.85794
1888,2,"1888-2-15 00:00:00",1888.12,-0.063518,-1.143805,-0.651781,-0.679006,-0.677345,-0.879495,-1.466177,-1.976848,-2.064043,-1.410986,-1.542384,-1.464716
1888,3,"1888-3-15 00:00:00",1888.21,2.32277,1.532095,0.343695,0.513444,0.343441,0.23953,-0.026051,-0.636093,-1.172472,-1.30647,-0.731608,-0.891825
1888,4,"1888-4-15 00:00:00",1888.29,0.104768,1.646217,1.277325,0.340707,0.495614,0.348475,0.25492,0.0085,-0.564881,-1.076422,-1.211193,-0.67076
1888,5,"1888-5-15 00:00:00",1888.38,-1.563894,-0.989495,0.466643,0.36796,-0.334006,-0.12555,-0.205973,-0.251177,-0.448613,-0.962892,-1.428456,-1.542154
1888,6,"1888-6-15 00:00:00",1888.46,0.821053,-0.503752,-0.344762,0.774754,0.657916,-0.000724,0.160789,0.064931,0.004567,-0.196934,-0.698608,-1.156465
1888,7,"1888-7-15 00:00:00",1888.54,2.363165,2.159354,0.875492,0.793331,1.642727,1.459916,0.793577,0.88618,0.750697,0.654666,0.429846,-0.078164
1888,8,"1888-8-15 00:00:00",1888.62,1.145665,2.379487,2.339517,1.272016,1.165027,1.902977,1.724155,1.093656,1.164052,1.022956,0.919519,0.694067
1888,9,"1888-9-15 00:00:00",1888.71,-0.151637,0.674092,1.813954,1.92148,1.060971,0.996322,1.694539,1.552567,0.979537,1.055586,0.930196,0.838083
1888,10,"1888-10-15 00:00:00",1888.79,0.592401,0.2989,0.857177,1.816328,1.936051,1.174996,1.112976,1.757123,1.626356,1.086414,1.155245,1.033131
1888,11,"1888-11-15 00:00:00",1888.88,-0.270203,0.218496,0.092157,0.605302,1.493191,1.649022,0.986951,0.948473,1.566016,1.458757,0.959421,1.033131
1888,12,"1888-12-15 00:00:00",1888.96,-2.687844,-2.005977,-1.278203,-1.157641,-0.556638,0.363316,0.6092,0.077562,0.103195,0.736523,0.681648,0.245889
1889,1,"1889-1-15 00:00:00",1889.04,-2.632307,-3.607821,-3.020573,-2.298445,-2.089836,-1.467091,-0.551446,-0.255636,-0.695879,-0.627152,0.011463,-0.004865
1889,2,"1889-2-15 00:00:00",1889.12,-0.063518,-1.828154,-2.908898,-2.600087,-2.054075,-1.910152,-1.367035,-0.5315,-0.257853,-0.673466,-0.611109,-0.004865
1889,3,"1889-3-15 00:00:00",1889.21,-0.05038,-0.077239,-1.483826,-2.498996,-2.314931,-1.873049,-1.769016,-1.284194,-0.512263,-0.256935,-0.651586,-0.594546
1889,4,"1889-4-15 00:00:00",1889.29,-0.001649,-0.035283,-0.062432,-1.263676,-2.205946,-2.090717,-1.718606,-1.641998,-1.202657,-0.483349,-0.244004,-0.620989
1889,5,"1889-5-15 00:00:00",1889.38,-0.560871,-0.381469,-0.331161,-0.311069,-1.342765,-2.197222,-2.106212,-1.769623,-1.700871,-1.288066,-0.604541,-0.371758
1889,6,"1889-6-15 00:00:00",1889.46,0.116211,-0.301543,-0.241149,-0.228416,-0.227346,-1.169779,-1.976341,-1.918128,-1.622674,-1.57138,-1.190761,-0.546897
1889,7,"1889-7-15 00:00:00",1889.54,0.501286,0.418751,0.030596,0.025283,0.001866,-0.021589,-0.9045,-1.67753,-1.649274,-1.39169,-1.358877,-1.009538
1889,8,"1889-8-15 00:00:00",1889.62,-0.408241,0.063098,0.113065,-0.1617,-0.143364,-0.147901,-0.15701,-0.966608,-1.689574,-1.667075,-1.425824,-1.395653
1889,9,"1889-9-15 00:00:00",1889.71,0.28855,-0.081168,0.206183,0.22893,-0.025593,-0.023712,-0.038682,-0.055702,-0.820632,-1.513301,-1.505097,-1.286275
1889,10,"1889-10-15 00:00:00",1889.79,0.566746,0.580013,0.241552,0.43612,0.432022,0.184555,0.168729,0.140853,0.113314,-0.617614,-1.286741,-1.292649
1889,11,"1889-11-15 00:00:00",1889.88,-1.131131,-0.382733,-0.149039,-0.314591,-0.074181,-0.024395,-0.210881,-0.196192,-0.19837,-0.204478,-0.880601,-1.506573
1889,12,"1889-12-15 00:00:00",1889.96,-1.170401,-1.560767,-0.937338,-0.665091,-0.752594,-0.495827,-0.415739,-0.560682,-0.525354,-0.509101,-0.499197,-1.129519
1890,1,"1890-1-15 00:00:00",1890.04,1.209805,0.026722,-0.58988,-0.241427,-0.09595,-0.236216,-0.048191,-0.008475,-0.171677,-0.162289,-0.166993,-0.174829
1890,2,"1890-2-15 00:00:00",1890.12,-2.43729,-0.832409,-1.295623,-1.622914,-1.202165,-0.979686,-1.035822,-0.804815,-0.719487,-0.832595,-0.789726,-0.764665
1890,3,"1890-3-15 00:00:00",1890.21,-0.682749,-2.115831,-1.032135,-1.416714,-1.709242,-1.335583,-1.128082,-1.174072,-0.952739,-0.866137,-0.967422,-0.921796
1890,4,"1890-4-15 00:00:00",1890.29,-0.001649,-0.46412,-1.686707,-0.879231,-1.25087,-1.543851,-1.225616,-1.047271,-1.099568,-0.898573,-0.821524,-0.921796
1890,5,"1890-5-15 00:00:00",1890.38,0.518571,0.350546,-0.0896,-1.197115,-0.565442,-0.939378,-1.241807,-0.975536,-0.82899,-0.893816,-0.71655,-0.653576
1890,6,"1890-6-15 00:00:00",1890.46,1.916292,1.651184,1.314711,0.804999,-0.278732,0.191627,-0.217593,-0.554664,-0.35378,-0.254087,-0.347382,-0.206291
1890,7,"1890-7-15 00:00:00",1890.54,2.769701,3.177771,2.812124,2.392702,1.834399,0.763193,1.106644,0.661859,0.28936,0.428745,0.481729,0.357365
1890,8,"1890-8-15 00:00:00",1890.62,1.63363,2.986087,3.414611,3.14473,2.774445,2.254832,1.249088,1.536331,1.096517,0.722359,0.832654,0.86473
1890,9,"1890-9-15 00:00:00",1890.71,-0.984599,0.440136,1.847206,2.453457,2.375539,2.14423,1.737326,0.851979,1.150761,0.762686,0.427916,0.548378
1890,10,"1890-10-15 00:00:00",1890.79,0.579573,-0.274665,0.663838,1.83873,2.400295,2.357198,2.161582,1.792825,0.966768,1.244292,0.874231,0.551565
1890,11,"1890-11-15 00:00:00",1890.88,-0.270203,0.209797,-0.364838,0.440748,1.51296,2.068181,2.071323,1.921483,1.599437,0.836983,1.109088,0.765489
1890,12,"1890-12-15 00:00:00",1890.96,-3.087871,-2.277253,-1.501276,-1.730564,-0.864193,0.23459,0.859227,0.959006,0.897275,0.657938,-0.012156,0.289035
1891,1,"1891-1-15 00:00:00",1891.04,-1.008164,-2.777696,-2.359161,-1.741401,-1.936301,-1.14967,-0.123659,0.482875,0.603429,0.568381,0.360696,-0.262087
1891,2,"1891-2-15 00:00:00",1891.12,-1.509568,-1.707381,-3.028813,-2.70215,-2.149347,-2.30138,-1.561887,-0.585522,0.011325,0.15339,0.144983,-0.031566
1891,3,"1891-3-15 00:00:00",1891.21,0.084762,-0.966222,-1.31458,-2.53891,-2.350154,-1.909552,-2.082449,-1.422853,-0.52338,0.034003,0.167527,0.159145
1891,4,"1891-4-15 00:00:00",1891.29,-0.505506,-0.285324,-1.042984,-1.351339,-2.445646,-2.307139,-1.92143,-2.089969,-1.479558,-0.632494,-0.09965,0.033947
1891,5,"1891-5-15 00:00:00",1891.38,0.757619,0.170969,0.18202,-0.539295,-0.885048,-1.930532,-1.86159,-1.546637,-1.735305,-1.186235,-0.401942,0.093346
1891,6,"1891-6-15 00:00:00",1891.46,1.173474,1.309556,0.770272,0.694575,0.000317,-0.369119,-1.376382,-1.361422,-1.105268,-1.312873,-0.81839,-0.09123
1891,7,"1891-7-15 00:00:00",1891.54,1.257424,1.648496,1.722816,1.233856,1.123233,0.461023,0.084037,-0.885012,-0.907373,-0.695851,-0.916541,-0.467001
1891,8,"1891-8-15 00:00:00",1891.62,1.145665,1.629637,1.932484,1.993192,1.553775,1.433935,0.807921,0.435268,-0.494018,-0.540059,-0.360765,-0.588251
1891,9,"1891-9-15 00:00:00",1891.71,-0.151637,0.674092,1.216502,1.575046,1.697384,1.347315,1.264311,0.702386,0.363199,-0.507429,-0.551534,-0.381276
1891,10,"1891-10-15 00:00:00",1891.79,-0.330877,-0.327214,0.358312,0.883229,1.255644,1.411302,1.124618,1.069976,0.560929,0.251317,-0.567364,-0.607505
1891,11,"1891-11-15 00:00:00",1891.88,-0.390006,-0.488861,-0.471439,0.125613,0.621144,0.990797,1.163437,0.921914,0.887779,0.421439,0.136497,-0.637274
1891,12,"1891-12-15 00:00:00",1891.96,1.013291,0.422676,0.157994,0.064737,0.522068,0.932104,1.249366,1.395569,1.158858,1.115749,0.663885,0.381784
1892,1,"1892-1-15 00:00:00",1892.04,0.067543,0.73296,0.373268,0.165533,0.084539,0.496116,0.877672,1.180361,1.326156,1.11101,1.075346,0.649076
1892,2,"1892-2-15 00:00:00",1892.12,0.139502,0.140406,0.65937,0.38185,0.202691,0.127444,0.501947,0.857904,1.1457,1.288521,1.089628,1.058838
1892,3,"1892-3-15 00:00:00",1892.21,-0.751335,-0.41491,-0.294091,0.215683,0.032058,-0.092293,-0.13562,0.231447,0.583763,0.873246,1.025492,0.851084
1892,4,"1892-4-15 00:00:00",1892.29,-0.001649,-0.510631,-0.331476,-0.251065,0.189663,0.02834,-0.08521,-0.126357,0.216183,0.549843,0.827402,0.976282
1892,5,"1892-5-15 00:00:00",1892.38,-2.337731,-1.586433,-1.669972,-1.357196,-1.170268,-0.685332,-0.759698,-0.808117,-0.800774,-0.439571,-0.088655,0.207149
1892,6,"1892-6-15 00:00:00",1892.46,-0.312161,-1.797005,-1.432678,-1.564906,-1.324361,-1.170995,-0.733535,-0.802281,-0.847639,-0.840776,-0.498153,-0.162002
1892,7,"1892-7-15 00:00:00",1892.54,0.501286,0.128254,-1.160932,-0.988854,-1.17754,-1.012066,-0.905616,-0.52432,-0.604693,-0.661087,-0.666268,-0.349888
1892,8,"1892-8-15 00:00:00",1892.62,-1.185882,-0.464254,-0.538567,-1.533456,-1.35389,-1.497704,-1.326882,-1.21016,-0.837045,-0.896391,-0.936098,-0.929231
1892,9,"1892-9-15 00:00:00",1892.71,-0.984599,-1.471895,-0.901897,-0.911181,-1.752796,-1.583175,-1.704683,-1.538283,-1.420318,-1.060027,-1.106651,-1.136206
1892,10,"1892-10-15 00:00:00",1892.79,2.216054,0.835102,0.024624,0.251488,0.095246,-0.770579,-0.707367,-0.890684,-0.793072,-0.729018,-0.426742,-0.503344
1892,11,"1892-11-15 00:00:00",1892.88,-1.992059,0.151901,-0.410969,-0.895145,-0.586499,-0.64392,-1.376328,-1.277619,-1.415369,-1.295836,-1.210824,-0.901422
1892,12,"1892-12-15 00:00:00",1892.96,-1.170401,-2.144599,-0.511361,-0.888025,-1.264913,-0.958391,-0.983997,-1.642109,-1.537713,-1.656331,-1.533798,-1.444027
1893,1,"1893-1-15 00:00:00",1893.04,-1.238522,-1.633593,-2.377933,-1.004799,-1.286275,-1.595879,-1.29534,-1.299307,-1.898811,-1.790408,-1.893318,-1.768559
1893,2,"1893-2-15 00:00:00",1893.12,0.964036,-0.18614,-0.780699,-1.580573,-0.495469,-0.808121,-1.139813,-0.901309,-0.934878,-1.524644,-1.445785,-1.563678
1893,3,"1893-3-15 00:00:00",1893.21,-1.517831,-0.375552,-0.968422,-1.362487,-2.010775,-1.003504,-1.251378,-1.530996,-1.286867,-1.299002,-1.84135,-1.754137
1893,4,"1893-4-15 00:00:00",1893.29,-2.557643,-2.763752,-1.681168,-2.000448,-2.240304,-2.752649,-1.780066,-1.958796,-2.179904,-1.916975,-1.898724,-2.389251
1893,5,"1893-5-15 00:00:00",1893.38,-2.337731,-3.319761,-3.465175,-2.505949,-2.714036,-2.879308,-3.310557,-2.380787,-2.51618,-2.698294,-2.427186,-2.389251
1893,6,"1893-6-15 00:00:00",1893.46,-1.507233,-2.607434,-3.459449,-3.64243,-2.823086,-3.002728,-3.147611,-3.541941,-2.66876,-2.786733,-2.9512,-2.686203
1893,7,"1893-7-15 00:00:00",1893.54,-1.493705,-2.035064,-2.884583,-3.631335,-3.820501,-3.096231,-3.25627,-3.386523,-3.751804,-2.926843,-3.031509,-3.181919
1893,8,"1893-8-15 00:00:00",1893.62,-1.607292,-2.102918,-2.489914,-3.19429,-3.856806,-4.038399,-3.380211,-3.522773,-3.639473,-3.979057,-3.193967,-3.286631
1893,9,"1893-9-15 00:00:00",1893.71,0.068456,-1.04355,-1.638539,-2.087739,-2.791068,-3.457163,-3.681208,-3.115175,-3.277796,-3.411987,-3.754266,-3.024968
1893,10,"1893-10-15 00:00:00",1893.79,1.438715,1.022077,-0.054097,-0.732964,-1.258489,-1.992844,-2.687537,-2.967141,-2.496191,-2.693939,-2.859193,-3.218121
1893,11,"1893-11-15 00:00:00",1893.88,-0.390006,0.711174,0.603625,-0.225398,-0.80509,-1.279172,-1.959012,-2.615415,-2.891497,-2.46042,-2.655591,-2.820043
1893,12,"1893-12-15 00:00:00",1893.96,-0.970503,-0.922619,0.042256,0.067447,-0.592761,-1.082507,-1.499497,-2.120446,-2.731707,-2.992821,-2.585666,-2.770372
1894,1,"1894-1-15 00:00:00",1894.04,-1.623156,-1.758871,-1.61213,-0.710488,-0.599199,-1.12994,-1.538458,-1.897596,-2.458889,-3.021807,-3.260653,-2.865946
1894,2,"1894-2-15 00:00:00",1894.12,0.342521,-0.868453,-1.216332,-1.214602,-0.487976,-0.415502,-0.921317,-1.320728,-1.676404,-2.223659,-2.775295,-3.02038
1894,3,"1894-3-15 00:00:00",1894.21,-0.682749,-0.230723,-1.060853,-1.349228,-1.348921,-0.690754,-0.610586,-1.067821,-1.435701,-1.768196,-2.286144,-2.812879
1894,4,"1894-4-15 00:00:00",1894.29,0.635318,-0.032165,0.159443,-0.610747,-0.932818,-0.985129,-0.420068,-0.368435,-0.814144,-1.178549,-1.510489,-2.019491
1894,5,"1894-5-15 00:00:00",1894.38,0.256107,0.604514,0.112752,0.253483,-0.435028,-0.748385,-0.817533,-0.309914,-0.270135,-0.696988,-1.050442,-1.374973
1894,6,"1894-6-15 00:00:00",1894.46,-0.312161,-0.038013,0.312987,-0.04759,0.097007,-0.50716,-0.79137,-0.855946,-0.381254,-0.340558,-0.742182,-1.078021
1894,7,"1894-7-15 00:00:00",1894.54,-0.704289,-0.689298,-0.410827,-0.057496,-0.327815,-0.170475,-0.701897,-0.953959,-1.006892,-0.553223,-0.506593,-0.881866
1894,8,"1894-8-15 00:00:00",1894.62,1.145665,0.299316,0.069817,0.177201,0.414202,0.123808,0.228681,-0.294006,-0.558562,-0.633873,-0.225554,-0.197811
1894,9,"1894-9-15 00:00:00",1894.71,1.821362,2.012067,1.2226,0.897026,0.895529,1.041347,0.725708,0.780209,0.256508,-0.025287,-0.125723,0.237752
1894,10,"1894-10-15 00:00:00",1894.79,1.397814,2.18306,2.358405,1.683405,1.358863,1.320735,1.424968,1.109315,1.138463,0.626491,0.340711,0.227589
1894,11,"1894-11-15 00:00:00",1894.88,-1.044606,0.239525,1.174961,1.526901,1.061618,0.844137,0.860359,0.996466,0.733499,0.785713,0.321378,0.064934
1894,12,"1894-12-15 00:00:00",1894.96,-0.111833,-0.78423,0.13042,0.948606,1.302052,0.91754,0.736698,0.763458,0.900175,0.660671,0.715675,0.278296
1895,1,"1895-1-15 00:00:00",1895.04,0.615979,0.341883,-0.29202,0.394278,1.087092,1.401304,1.048638,0.875688,0.894529,1.018091,0.787019,0.834678
1895,2,"1895-2-15 00:00:00",1895.12,-1.91896,-0.883607,-0.764451,-1.131031,-0.430827,0.278385,0.640397,0.374588,0.25953,0.315134,0.464497,0.272744
1895,3,"1895-3-15 00:00:00",1895.21,0.017191,-1.289671,-0.694737,-0.642735,-0.991119,-0.382687,0.261126,0.59959,0.355683,0.249383,0.303231,0.446665
1895,4,"1895-4-15 00:00:00",1895.29,-0.108067,-0.061627,-1.085952,-0.641003,-0.611048,-0.934462,-0.38734,0.208599,0.529746,0.305551,0.208219,0.261949
1895,5,"1895-5-15 00:00:00",1895.38,-0.016219,-0.084283,-0.057865,-0.931737,-0.572245,-0.557647,-0.862585,-0.364474,0.190541,0.494913,0.285429,0.194281
1895,6,"1895-6-15 00:00:00",1895.46,0.821053,0.545792,0.376476,0.328333,-0.489021,-0.215826,-0.235552,-0.544344,-0.101494,0.405577,0.683384,0.475862
1895,7,"1895-7-15 00:00:00",1895.54,0.085128,0.61452,0.480863,0.359576,0.32429,-0.410337,-0.169355,-0.192022,-0.484725,-0.072248,0.406695,0.672017
1895,8,"1895-8-15 00:00:00",1895.62,0.013169,0.066659,0.496742,0.415329,0.322657,0.297621,-0.371955,-0.153039,-0.175914,-0.453312,-0.065055,0.390614
1895,9,"1895-9-15 00:00:00",1895.71,-3.290376,-2.222414,-1.724741,-1.090381,-0.968805,-0.914315,-0.832877,-1.371284,-1.103872,-1.071365,-1.288182,-0.879553
1895,10,"1895-10-15 00:00:00",1895.79,0.579573,-1.838311,-1.457582,-1.201432,-0.727018,-0.662355,-0.643864,-0.592086,-1.1145,-0.881085,-0.864441,-1.082869
1895,11,"1895-11-15 00:00:00",1895.88,0.743806,0.89744,-1.062805,-0.898521,-0.758366,-0.383872,-0.357557,-0.365482,-0.33712,-0.845906,-0.641209,-0.638484
1895,12,"1895-12-15 00:00:00",1895.96,0.746837,1.010869,1.118577,-0.561123,-0.489827,-0.411065,-0.1011,-0.098869,-0.124104,-0.112258,-0.607068,-0.425121
1896,1,"1896-1-15 00:00:00",1896.04,-1.623156,-0.594269,-0.071599,0.205593,-1.15389,-1.037003,-0.922579,-0.600012,-0.566426,-0.563694,-0.529894,-0.981503
1896,2,"1896-2-15 00:00:00",1896.12,-1.509568,-2.124434,-1.28914,-0.755156,-0.431193,-1.594954,-1.458543,-1.326845,-1.002401,-0.949398,-0.928219,-0.879777
1896,3,"1896-3-15 00:00:00",1896.21,2.657578,0.778514,-0.25673,0.124945,0.412115,0.584455,-0.569778,-0.524595,-0.466238,-0.213549,-0.206675,-0.223692
1896,4,"1896-4-15 00:00:00",1896.29,0.854738,2.381851,1.082123,0.174566,0.457134,0.685279,0.823361,-0.262141,-0.241554,-0.204278,0.020554,0.015546
1896,5,"1896-5-15 00:00:00",1896.38,-1.965572,-0.753304,0.835735,0.017097,-0.643631,-0.307473,-0.032042,0.151015,-0.819237,-0.768647,-0.706464,-0.46883
1896,6,"1896-6-15 00:00:00",1896.46,0.468632,-1.015139,-0.346994,0.926826,0.20527,-0.409411,-0.124526,0.116417,0.278185,-0.6433,-0.606409,-0.5564
1896,7,"1896-7-15 00:00:00",1896.54,0.085128,0.375528,-0.762829,-0.256186,0.852438,0.216527,-0.346921,-0.089,0.133834,0.285665,-0.587635,-0.5564
1896,8,"1896-8-15 00:00:00",1896.62,0.724254,0.548876,0.690535,-0.316192,0.067846,1.035029,0.442025,-0.096043,0.128126,0.325482,0.459763,-0.379709
1896,9,"1896-9-15 00:00:00",1896.71,1.514286,1.518049,1.255521,1.284115,0.335507,0.616111,1.458318,0.882407,0.352178,0.537524,0.703626,0.814155
1896,10,"1896-10-15 00:00:00",1896.79,1.418264,1.988687,1.97584,1.72083,1.708755,0.822595,1.041794,1.795488,1.240104,0.722306,0.879589,1.022553
1896,11,"1896-11-15 00:00:00",1896.88,-2.045306,-0.425224,0.479394,0.741091,0.688534,0.793379,0.067113,0.328835,1.083698,0.606127,0.151131,0.329514
1896,12,"1896-12-15 00:00:00",1896.96,-0.111833,-1.462848,-0.399228,0.356594,0.608602,0.580689,0.69014,0.027398,0.275184,0.990794,0.545428,0.116151
1897,1,"1897-1-15 00:00:00",1897.04,-1.820236,-1.310218,-2.149051,-1.176877,-0.424017,-0.117461,-0.079131,0.072723,-0.50576,-0.241535,0.464377,0.06718
1897,2,"1897-2-15 00:00:00",1897.12,0.139502,-1.139777,-0.968558,-1.764951,-0.981939,-0.331722,-0.060856,-0.029921,0.108805,-0.438373,-0.192578,0.476942
1897,3,"1897-3-15 00:00:00",1897.21,0.987415,0.76421,-0.374614,-0.370271,-1.156789,-0.524775,0.02759,0.251469,0.260261,0.374311,-0.157964,0.061939
1897,4,"1897-4-15 00:00:00",1897.29,-0.001649,0.668489,0.608003,-0.3196,-0.327421,-1.04505,-0.481903,0.025087,0.234927,0.244886,0.354415,-0.150856
1897,5,"1897-5-15 00:00:00",1897.38,0.256107,0.172559,0.671007,0.635263,-0.178101,-0.201782,-0.872495,-0.367292,0.098254,0.291941,0.298968,0.401187
1897,6,"1897-6-15 00:00:00",1897.46,-0.340741,-0.057394,-0.046621,0.41441,0.422315,-0.285657,-0.299604,-0.915859,-0.443311,-0.001154,0.187861,0.200074
1897,7,"1897-7-15 00:00:00",1897.54,0.085128,-0.173342,0.000267,-0.000531,0.400249,0.412493,-0.233408,-0.251457,-0.832513,-0.394469,0.021116,0.200074
1897,8,"1897-8-15 00:00:00",1897.62,0.8234,0.616111,0.306786,0.37889,0.333688,0.663083,0.655097,0.040207,0.00499,-0.55818,-0.159133,0.22471
1897,9,"1897-9-15 00:00:00",1897.71,1.667824,1.689405,1.392051,1.028106,1.011203,0.912394,1.168754,1.128001,0.524551,0.463702,-0.094024,0.262861
1897,10,"1897-10-15 00:00:00",1897.79,-1.875148,-0.140595,0.332878,0.322468,0.146285,0.225919,0.20667,0.499708,0.50852,-0.021576,-0.049631,-0.555487
1897,11,"1897-11-15 00:00:00",1897.88,-2.045306,-2.658627,-1.217138,-0.657271,-0.545471,-0.617349,-0.480187,-0.446084,-0.129323,-0.083517,-0.554065,-0.555487
1897,12,"1897-12-15 00:00:00",1897.96,-0.970503,-2.045149,-2.642676,-1.482246,-0.973873,-0.848102,-0.892441,-0.748233,-0.700926,-0.388999,-0.332374,-0.76885
1898,1,"1898-1-15 00:00:00",1898.04,-2.304703,-2.221057,-2.874773,-3.309121,-2.243338,-1.723768,-1.552513,-1.546853,-1.37329,-1.295015,-0.970056,-0.889231
1898,2,"1898-2-15 00:00:00",1898.12,0.139502,-1.468316,-1.69428,-2.38263,-2.86357,-1.974357,-1.534238,-1.397083,-1.407332,-1.256169,-1.191272,-0.889231
1898,3,"1898-3-15 00:00:00",1898.21,0.084762,0.152083,-1.124101,-1.40306,-2.068189,-2.554412,-1.782488,-1.397197,-1.283109,-1.303325,-1.168728,-1.113522
1898,4,"1898-4-15 00:00:00",1898.29,-0.001649,0.056362,0.120283,-0.957506,-1.23882,-1.867937,-2.343585,-1.654499,-1.308443,-1.210004,-1.235976,-1.113522
1898,5,"1898-5-15 00:00:00",1898.38,1.737227,1.176969,0.983564,0.901286,-0.139954,-0.481967,-1.129495,-1.632855,-1.041656,-0.755334,-0.693843,-0.745493
1898,6,"1898-6-15 00:00:00",1898.46,0.430656,1.470134,1.170457,1.035182,0.970125,0.031436,-0.297344,-0.913762,-1.402841,-0.86342,-0.603696,-0.553816
1898,7,"1898-7-15 00:00:00",1898.54,0.917444,0.914204,1.66706,1.418114,1.285834,1.212073,0.33718,0.010209,-0.587559,-1.06993,-0.579161,-0.347002
1898,8,"1898-8-15 00:00:00",1898.62,-2.02939,-0.754058,-0.368114,0.485601,0.427857,0.417363,0.429711,-0.320018,-0.582913,-1.112379,-1.543747,-1.055864
1898,9,"1898-9-15 00:00:00",1898.71,-1.81756,-2.608781,-1.582868,-1.149165,-0.309086,-0.279673,-0.228042,-0.168097,-0.830206,-1.049701,-1.528723,-1.921914
1898,10,"1898-10-15 00:00:00",1898.79,0.566746,-0.84823,-1.772356,-1.08658,-0.784097,-0.071406,-0.066051,-0.034855,0.008098,-0.626639,-0.84725,-1.315151
1898,11,"1898-11-15 00:00:00",1898.88,-0.1504,0.282342,-0.757102,-1.577657,-1.019905,-0.763057,-0.116045,-0.108193,-0.076537,-0.033758,-0.633289,-0.844304
1898,12,"1898-12-15 00:00:00",1898.96,-0.770605,-0.624572,-0.191413,-0.99877,-1.704958,-1.203215,-0.958907,-0.348002,-0.326257,-0.284226,-0.23305,-0.794633
1899,1,"1899-1-15 00:00:00",1899.04,2.088433,0.893675,0.630783,0.797507,-0.03384,-0.774149,-0.401742,-0.238474,0.283931,0.267199,0.275418,0.296975
1899,2,"1899-2-15 00:00:00",1899.12,-1.373104,0.485095,-0.029867,-0.094586,0.146531,-0.533677,-1.171577,-0.800999,-0.624113,-0.110235,-0.104933,-0.078878
1899,3,"1899-3-15 00:00:00",1899.21,-1.518846,-1.961155,-0.434156,-0.723903,-0.699855,-0.424225,-0.999987,-1.560786,-1.19326,-1.006332,-0.500763,-0.477343
1899,4,"1899-4-15 00:00:00",1899.29,2.348093,0.562348,-0.293856,0.710315,0.314097,0.228485,0.400056,-0.195614,-0.775589,-0.478638,-0.34139,0.106522
1899,5,"1899-5-15 00:00:00",1899.38,0.256107,1.766019,0.586437,-0.13233,0.730763,0.377434,0.295653,0.451085,-0.108351,-0.660643,-0.386929,-0.261507
1899,6,"1899-6-15 00:00:00",1899.46,-0.312161,-0.038013,1.238432,0.355574,-0.243459,0.545414,0.241286,0.176987,0.331142,-0.188049,-0.707728,-0.446083
1899,7,"1899-7-15 00:00:00",1899.54,0.085128,-0.153961,0.015709,1.093205,0.348329,-0.188623,0.528891,0.250439,0.190536,0.335586,-0.15606,-0.652897
1899,8,"1899-8-15 00:00:00",1899.62,-0.797062,-0.482793,-0.553338,-0.35318,0.641247,0.022446,-0.440901,0.242188,0.001747,-0.039745,0.110184,-0.346688
